Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2023-01-30,41.0,41.7,40.0,40.1,40.6,17813.0,113.0,723165.0,17813.0,100.0,1.7,-0.9
2023-01-27,40.35,41.5,39.05,41.1,40.45,30080.0,167.0,1216594.0,30080.0,100.0,2.45,0.75
2023-01-25,41.05,42.5,39.75,40.3,41.21,46122.0,176.0,1900542.0,46122.0,100.0,2.75,-0.75
2023-01-24,41.0,42.25,41.0,41.4,41.69,26950.0,136.0,1123496.0,26950.0,100.0,1.25,0.4
2023-01-23,42.0,42.25,40.2,40.55,41.24,33456.0,149.0,1379686.0,33456.0,100.0,2.05,-1.45
2023-01-20,42.5,42.7,41.3,41.65,41.79,19971.0,106.0,834509.0,19971.0,100.0,1.4,-0.85
2023-01-19,42.55,43.2,42.0,42.1,42.36,38131.0,146.0,1615228.0,38131.0,100.0,1.2,-0.45
2023-01-18,42.5,44.4,42.5,43.25,43.97,70293.0,222.0,3090607.0,70293.0,100.0,1.9,0.75
2023-01-17,42.4,44.0,42.1,42.3,43.1,20436.0,139.0,880746.0,20436.0,100.0,1.9,-0.1
2023-01-16,44.0,45.9,42.4,42.65,44.32,85873.0,229.0,3805990.0,85873.0,100.0,3.5,-1.35
2023-01-13,42.5,45.15,42.5,44.1,44.07,56325.0,229.0,2482036.0,56325.0,100.0,2.65,1.6
2023-01-12,42.4,43.55,41.85,43.2,43.06,54981.0,133.0,2367729.0,54981.0,100.0,1.7,0.8
2023-01-11,43.9,43.9,42.05,42.25,42.68,32679.0,140.0,1394614.0,32679.0,100.0,1.85,-1.65
2023-01-10,42.05,43.5,42.0,43.3,42.76,42051.0,132.0,1798240.0,42051.0,100.0,1.5,1.25
2023-01-09,42.5,44.1,42.0,42.8,43.79,183502.0,330.0,8035421.0,183502.0,100.0,2.1,0.3
2023-01-06,41.2,43.5,41.2,42.0,42.53,55040.0,204.0,2341063.0,55040.0,100.0,2.3,0.8
2023-01-05,40.95,42.8,40.95,42.2,42.03,65213.0,216.0,2740711.0,65213.0,100.0,1.85,1.25
2023-01-04,41.8,42.75,40.75,40.9,41.59,37935.0,202.0,1577728.0,37935.0,100.0,2.0,-0.9
2023-01-03,39.3,41.25,39.3,41.25,40.81,67619.0,249.0,2759453.0,67619.0,100.0,1.95,1.95
2023-01-02,38.7,39.45,38.2,39.3,38.54,88125.0,205.0,3396572.0,88125.0,100.0,1.25,0.6
2022-12-30,38.5,38.5,38.1,38.1,38.24,96804.0,193.0,3701744.0,96804.0,100.0,0.4,-0.4
2022-12-29,38.05,39.0,37.8,38.45,38.42,133175.0,250.0,5116407.0,133175.0,100.0,1.2,0.4
2022-12-28,40.5,40.5,38.65,39.1,39.46,84984.0,274.0,3353269.0,84984.0,100.0,1.85,-1.4
2022-12-27,42.5,42.5,40.55,40.6,40.93,104162.0,374.0,4263395.0,104162.0,100.0,1.95,-1.9
2022-12-26,40.0,43.2,39.7,42.65,41.95,52423.0,237.0,2198919.0,52423.0,100.0,3.5,2.65
2022-12-23,43.6,43.6,41.65,41.75,41.81,120116.0,334.0,5022622.0,120116.0,100.0,1.95,-1.85
2022-12-22,42.35,44.4,40.25,43.8,41.77,175660.0,462.0,7337261.0,175660.0,100.0,4.15,1.45
2022-12-21,44.75,45.45,41.55,42.35,43.77,118856.0,390.0,5202686.0,118856.0,100.0,3.9,-2.4
2022-12-20,43.4,43.65,41.55,43.65,43.3,69976.0,266.0,3030093.0,69976.0,100.0,2.1,0.25
2022-12-19,42.15,43.0,41.0,41.6,41.84,53712.0,279.0,2247055.0,53712.0,100.0,2.0,-0.55
2022-12-16,44.05,44.8,42.0,42.65,42.76,72763.0,295.0,3111041.0,72763.0,100.0,2.8,-1.4
2022-12-15,45.5,45.65,44.0,44.0,44.56,65432.0,255.0,2915372.0,65432.0,100.0,1.65,-1.5
2022-12-14,46.8,46.85,44.15,44.85,45.75,96368.0,321.0,4409293.0,96368.0,100.0,2.7,-1.95
2022-12-13,44.45,45.75,44.0,45.75,45.56,168053.0,270.0,7657093.0,168053.0,100.0,1.75,1.3
2022-12-12,43.05,44.5,41.95,43.6,42.48,235946.0,566.0,10022749.0,235946.0,100.0,2.55,0.55
2022-12-09,46.0,46.05,43.6,44.15,44.18,230615.0,688.0,10188143.0,230615.0,100.0,2.45,-1.85
2022-12-08,47.6,47.6,45.25,45.85,46.07,116524.0,518.0,5368191.0,116524.0,100.0,2.35,-1.75
2022-12-07,50.85,50.85,47.6,47.6,47.75,202695.0,667.0,9679009.0,202695.0,100.0,3.25,-3.25
2022-12-06,53.0,53.0,49.2,50.1,51.31,174493.0,631.0,8953630.0,174493.0,100.0,3.8,-2.9
2022-12-05,52.1,54.4,49.25,51.7,52.26,471175.0,1635.0,24622116.0,311455.0,66.1,5.15,-0.4
2022-12-02,48.0,51.7,47.3,51.35,50.09,586747.0,1789.0,29391333.0,392265.0,66.85,4.4,3.35
2022-12-01,43.85,47.15,43.0,47.15,46.52,755586.0,1576.0,35153626.0,481155.0,63.68,4.15,3.3
2022-11-30,44.6,46.9,40.6,42.9,43.19,506661.0,1332.0,21882864.0,303708.0,59.94,6.3,-1.7
2022-11-29,49.0,49.7,43.8,45.1,46.07,621310.0,1860.0,28624796.0,388636.0,62.55,5.9,-3.9
2022-11-28,42.0,48.8,42.0,48.65,47.2,1553113.0,3493.0,73307615.0,1041522.0,67.06,6.8,6.65
2022-11-25,40.25,42.0,39.15,40.7,41.26,415484.0,1182.0,17142877.0,271656.0,65.38,2.85,0.45
2022-11-24,35.4,40.7,35.4,39.6,38.68,721771.0,2228.0,27920775.0,480445.0,66.56,5.3,4.2
2022-11-23,32.25,34.9,32.25,34.15,34.17,154720.0,477.0,5286499.0,122334.0,79.07,2.65,1.9
2022-11-22,31.1,32.8,31.1,32.5,31.94,35767.0,177.0,1142271.0,29222.0,81.7,1.7,1.4
2022-11-21,32.0,32.8,30.8,31.05,31.84,69567.0,245.0,2214817.0,44946.0,64.61,2.0,-0.95
2022-11-18,32.8,33.0,31.05,32.1,31.9,67527.0,212.0,2154062.0,,,1.95,-0.7
2022-11-17,34.95,35.0,32.1,32.75,33.79,108196.0,377.0,3655737.0,81876.0,75.67,2.9,-2.2
2022-11-16,35.4,35.9,32.8,33.55,34.58,234941.0,656.0,8123487.0,173398.0,73.8,3.1,-1.85
2022-11-15,33.2,36.0,33.2,34.25,34.69,294398.0,783.0,10211528.0,227617.0,77.32,2.8,1.05
2022-11-14,32.75,34.85,32.0,33.2,33.94,105805.0,389.0,3591448.0,84587.0,79.95,2.85,0.45
2022-11-11,32.2,34.7,32.2,32.55,33.53,324174.0,732.0,10869728.0,232274.0,71.65,2.5,0.35
2022-11-10,29.45,32.55,28.75,32.2,31.35,352088.0,656.0,11037243.0,293924.0,83.48,3.8,2.75
2022-11-09,29.0,29.9,28.75,28.9,29.2,95630.0,192.0,2792067.0,74679.0,78.09,1.15,-0.1
2022-11-07,30.5,30.5,28.7,29.5,29.64,64815.0,185.0,1920957.0,42836.0,66.09,1.8,-1.0
2022-11-04,29.95,30.95,28.7,30.25,29.93,51506.0,167.0,1541656.0,43811.0,85.06,2.25,0.3
2022-11-03,29.9,29.95,29.2,29.45,29.54,40571.0,107.0,1198350.0,32326.0,79.68,0.75,-0.45
2022-11-02,30.3,30.3,29.3,30.0,29.82,53133.0,135.0,1584250.0,45339.0,85.33,1.0,-0.3
2022-11-01,30.1,30.5,29.1,29.9,29.65,36777.0,159.0,1090473.0,27771.0,75.51,1.4,-0.2
2022-10-31,29.3,30.25,29.15,29.9,29.9,93216.0,259.0,2787080.0,75517.0,81.01,1.1,0.6
2022-10-28,28.4,31.0,27.6,29.9,29.59,171485.0,298.0,5074226.0,156397.0,91.2,3.4,1.5
2022-10-27,29.0,29.0,28.35,28.4,28.53,12648.0,96.0,360858.0,11225.0,88.75,0.65,-0.6
2022-10-25,28.5,28.9,28.1,28.65,28.53,31171.0,111.0,889301.0,23408.0,75.1,0.8,0.15
2022-10-24,29.45,29.45,28.1,28.95,28.93,65849.0,182.0,1905336.0,,,1.35,-0.5
2022-10-21,27.9,28.5,27.4,28.35,28.18,79391.0,251.0,2237630.0,67846.0,85.46,1.1,0.45
2022-10-20,27.5,28.25,27.2,27.7,27.95,58633.0,167.0,1638601.0,55533.0,94.71,1.05,0.2
2022-10-19,27.0,28.5,27.0,27.5,27.74,81014.0,191.0,2246935.0,61767.0,76.24,1.5,0.5
2022-10-18,27.2,28.0,26.4,27.6,27.39,81316.0,248.0,2227535.0,51498.0,63.33,1.6,0.4
2022-10-17,26.5,28.9,26.1,27.7,27.9,62689.0,270.0,1749289.0,48490.0,77.35,2.8,1.2
2022-10-14,26.45,26.6,25.15,26.5,26.0,72064.0,189.0,1873855.0,55470.0,76.97,1.45,0.05
2022-10-13,26.35,26.5,25.6,26.25,26.09,12971.0,93.0,338458.0,11371.0,87.66,0.9,-0.1
2022-10-12,26.95,27.5,25.5,26.05,26.1,44100.0,188.0,1151117.0,32146.0,72.89,2.0,-0.9
2022-10-11,26.55,28.1,26.5,26.65,27.26,50228.0,174.0,1369147.0,37852.0,75.36,1.6,0.1
2022-10-10,27.5,27.8,26.15,27.05,27.13,24830.0,150.0,673521.0,17686.0,71.23,1.65,-0.45
2022-10-07,28.45,28.5,23.1,27.25,26.36,182457.0,497.0,4809346.0,115872.0,63.51,5.4,-1.2
2022-10-06,28.4,28.5,27.15,27.95,27.74,47130.0,242.0,1307414.0,28838.0,61.19,1.35,-0.45
2022-10-04,25.8,28.4,24.75,27.55,26.65,67730.0,351.0,1805040.0,48127.0,71.06,3.65,1.75
2022-10-03,24.0,25.7,24.0,25.2,24.64,74776.0,271.0,1842513.0,61224.0,81.88,1.7,1.2
2022-09-30,24.6,25.55,23.45,24.45,24.52,140793.0,363.0,3451681.0,107519.0,76.37,2.1,-0.15
2022-09-29,25.3,25.95,24.3,24.6,24.96,115631.0,257.0,2885592.0,89602.0,77.49,1.65,-0.7
2022-09-28,26.3,26.3,24.5,24.85,25.06,99728.0,247.0,2499235.0,90448.0,90.69,1.8,-1.45
2022-09-27,26.7,27.5,25.55,26.0,26.68,25803.0,169.0,688408.0,15959.0,61.85,1.95,-0.7
2022-09-26,27.8,27.8,25.1,26.05,26.05,87920.0,264.0,2290242.0,,,2.7,-1.75
2022-09-23,27.45,27.65,26.45,26.8,26.79,46453.0,150.0,1244287.0,37235.0,80.16,1.2,-0.65
2022-09-22,27.4,28.0,27.0,27.25,27.44,41953.0,155.0,1151346.0,32837.0,78.27,1.0,-0.15
2022-09-21,28.0,28.5,27.6,27.85,27.95,77373.0,189.0,2162875.0,65047.0,84.07,0.9,-0.15
2022-09-20,28.1,28.9,27.65,27.85,27.97,30310.0,164.0,847697.0,25674.0,84.7,1.25,-0.25
2022-09-19,27.85,28.7,27.65,28.0,28.21,79765.0,174.0,2250225.0,66527.0,83.4,1.05,0.15
2022-09-16,28.6,30.0,27.55,27.85,28.58,127843.0,341.0,3653567.0,99370.0,77.73,2.45,-0.75
2022-09-15,29.55,31.0,28.65,28.9,29.54,85315.0,305.0,2519846.0,65524.0,76.8,2.35,-0.65
2022-09-14,28.7,29.7,28.0,29.55,28.82,165229.0,348.0,4761618.0,128877.0,78.0,1.7,0.85
2022-09-13,28.95,29.2,28.25,29.05,28.91,126244.0,255.0,3650135.0,108353.0,85.83,0.95,0.1
2022-09-12,28.7,29.5,28.45,28.6,28.91,100907.0,293.0,2917530.0,84710.0,83.95,1.05,-0.1
2022-09-09,29.5,29.55,28.75,28.85,29.06,26118.0,119.0,758977.0,,,0.8,-0.65
2022-09-08,29.5,29.5,28.75,29.15,29.13,83458.0,200.0,2431258.0,66718.0,79.94,0.75,-0.35
2022-09-07,29.85,30.25,29.0,29.45,29.49,76141.0,281.0,2245667.0,51245.0,67.3,1.25,-0.4
2022-09-06,29.85,30.45,29.0,29.7,29.43,69493.0,199.0,2044994.0,54327.0,78.18,1.45,-0.15
2022-09-05,28.9,30.4,27.85,29.85,28.91,217495.0,393.0,6287143.0,182463.0,83.89,2.55,0.95
2022-09-02,29.25,29.3,28.3,28.65,28.72,56432.0,221.0,1620800.0,50491.0,89.47,1.0,-0.6
2022-09-01,29.4,29.9,28.8,29.2,29.32,50370.0,213.0,1476827.0,42642.0,84.66,1.1,-0.2
2022-08-30,30.25,30.75,29.25,29.55,29.97,49502.0,186.0,1483537.0,38286.0,77.34,1.5,-0.7
2022-08-29,29.85,31.4,28.6,29.65,29.86,115615.0,452.0,3452163.0,74141.0,64.13,2.8,-0.2
2022-08-26,30.75,31.45,29.55,30.1,30.42,51010.0,234.0,1551692.0,37223.0,72.97,1.9,-0.65
2022-08-25,31.0,32.0,29.75,30.1,31.02,98317.0,311.0,3050283.0,73855.0,75.12,2.25,-0.9
2022-08-24,31.7,32.4,30.5,30.85,31.46,120748.0,324.0,3798758.0,95741.0,79.29,1.9,-0.85
2022-08-23,28.5,32.4,28.5,31.7,31.03,359531.0,760.0,11157663.0,288638.0,80.28,3.9,3.2
2022-08-22,30.45,30.45,28.0,28.35,29.39,162325.0,360.0,4770396.0,138727.0,85.46,2.45,-2.1
2022-08-19,32.65,32.65,30.0,30.45,30.65,161855.0,332.0,4960924.0,133383.0,82.41,2.65,-2.2
2022-08-18,30.25,32.2,30.25,31.85,31.13,353535.0,594.0,11006760.0,,,1.95,1.6
2022-08-17,29.4,30.9,28.6,29.8,29.95,106250.0,267.0,3182524.0,92104.0,86.69,2.3,0.4
2022-08-16,29.25,29.5,28.6,29.1,29.23,21894.0,129.0,639891.0,17469.0,79.79,0.9,-0.15
2022-08-12,29.25,30.0,28.5,28.8,29.03,41891.0,182.0,1216263.0,32022.0,76.44,1.5,-0.45
2022-08-11,30.0,30.45,28.2,28.9,29.28,117270.0,232.0,3433989.0,109917.0,93.73,2.25,-1.1
2022-08-10,28.6,31.45,28.6,29.7,30.39,129691.0,348.0,3940988.0,106277.0,81.95,2.85,1.1
2022-08-08,28.5,31.0,27.7,30.05,29.9,245394.0,479.0,7337338.0,213883.0,87.16,3.3,1.55
2022-08-05,28.95,30.5,28.15,28.5,29.25,73889.0,245.0,2161436.0,52807.0,71.47,2.35,-0.45
2022-08-04,28.95,29.5,27.5,28.7,28.45,93687.0,262.0,2665192.0,76687.0,81.85,2.0,-0.25
2022-08-03,26.6,31.6,26.1,28.95,29.26,315769.0,810.0,9238766.0,238382.0,75.49,5.5,2.35
2022-08-02,27.95,27.95,25.25,26.35,26.21,155669.0,434.0,4080408.0,103320.0,66.37,2.7,-1.6
2022-08-01,27.5,28.7,26.2,27.6,27.94,51399.0,200.0,1435932.0,41291.0,80.33,2.5,0.1
2022-07-29,28.35,28.9,27.3,27.7,28.3,90962.0,190.0,2574191.0,78270.0,86.05,1.6,-0.65
2022-07-28,28.0,29.6,27.7,27.9,28.53,56281.0,210.0,1605824.0,40564.0,72.07,1.9,-0.1
2022-07-27,27.7,29.0,27.05,27.75,28.26,42598.0,248.0,1203687.0,27478.0,64.51,1.95,0.05
2022-07-26,29.45,29.45,27.5,27.7,28.1,48610.0,213.0,1365944.0,35019.0,72.04,1.95,-1.75
2022-07-25,25.75,31.4,25.75,29.25,29.05,332779.0,813.0,9667259.0,214641.0,64.5,5.65,3.5
2022-07-22,27.8,27.8,26.0,26.2,26.74,128466.0,442.0,3435443.0,96020.0,74.74,1.8,-1.6
2022-07-21,23.55,28.2,23.25,28.1,27.35,578585.0,1153.0,15824773.0,449788.0,77.74,4.95,4.55
2022-07-20,24.0,24.65,23.15,23.5,23.88,63643.0,176.0,1519876.0,52025.0,81.74,1.5,-0.5
2022-07-19,24.25,24.5,23.4,23.85,23.98,22946.0,125.0,550317.0,16300.0,71.04,1.1,-0.4
2022-07-18,23.3,24.2,23.3,24.05,23.84,15094.0,86.0,359896.0,11055.0,73.24,0.9,0.75
2022-07-15,24.0,24.95,23.25,23.55,23.99,43397.0,159.0,1040886.0,29546.0,68.08,1.7,-0.45
2022-07-14,24.5,25.0,23.1,23.85,24.14,36673.0,162.0,885110.0,25041.0,68.28,1.9,-0.65
2022-07-13,23.55,24.5,23.3,24.35,24.08,26490.0,148.0,637845.0,18522.0,69.92,1.2,0.8
2022-07-12,23.8,24.15,23.45,23.7,23.79,23815.0,119.0,566522.0,16131.0,67.73,0.7,-0.1
2022-07-11,23.5,24.0,22.8,23.55,23.5,18636.0,150.0,437960.0,12114.0,65.0,1.2,0.05
2022-07-08,24.2,24.4,23.25,23.3,23.78,15164.0,80.0,360611.0,10272.0,67.74,1.15,-0.9
2022-07-07,23.8,24.45,23.55,23.95,23.84,26605.0,120.0,634299.0,22206.0,83.47,0.9,0.15
2022-07-06,22.75,23.85,22.75,23.55,23.48,48753.0,88.0,1144602.0,43587.0,89.4,1.1,0.8
2022-07-05,23.9,23.9,22.9,23.25,23.46,29584.0,131.0,694133.0,18081.0,61.12,1.0,-0.65
2022-07-04,23.7,24.0,23.55,23.95,23.79,24773.0,122.0,589328.0,17317.0,69.9,0.45,0.25
2022-07-01,24.9,24.9,23.7,23.85,24.04,12416.0,89.0,298542.0,9323.0,75.09,1.2,-1.05
2022-06-30,24.0,25.45,22.7,24.6,24.52,92122.0,297.0,2258613.0,69081.0,74.99,2.75,0.6
2022-06-29,22.4,24.8,21.7,23.65,23.02,72505.0,232.0,1668938.0,55463.0,76.5,3.1,1.25
2022-06-28,22.7,22.7,21.8,22.4,22.15,12316.0,71.0,272823.0,10962.0,89.01,0.9,-0.3
2022-06-27,22.45,22.8,21.6,22.5,22.45,14870.0,104.0,333830.0,12154.0,81.74,1.2,0.05
2022-06-24,21.95,22.65,21.3,21.7,22.03,21194.0,115.0,466865.0,15026.0,70.9,1.35,-0.25
2022-06-23,21.6,21.75,21.5,21.65,21.7,9939.0,68.0,215700.0,9087.0,91.43,0.25,0.05
2022-06-22,21.75,21.75,20.6,21.3,21.12,24302.0,127.0,513151.0,17585.0,72.36,1.15,-0.45
2022-06-21,21.5,22.0,21.4,21.85,21.76,43535.0,130.0,947283.0,36822.0,84.58,0.6,0.35
2022-06-20,23.0,23.6,20.75,21.35,21.77,41847.0,151.0,911179.0,30577.0,73.07,2.85,-1.65
2022-06-17,20.8,23.0,20.3,22.5,21.92,69727.0,301.0,1528730.0,54273.0,77.84,2.7,1.7
2022-06-16,23.65,24.0,20.2,20.95,21.7,153582.0,354.0,3333018.0,128237.0,83.5,3.8,-2.7
2022-06-15,23.5,23.75,23.1,23.65,23.47,18016.0,85.0,422806.0,12824.0,71.18,0.65,0.15
2022-06-14,23.0,23.75,22.5,23.35,23.2,39150.0,175.0,908451.0,29759.0,76.01,1.25,0.35
2022-06-13,23.9,24.5,23.0,23.2,23.46,54577.0,219.0,1280517.0,36075.0,66.1,1.5,-0.7
2022-06-10,24.0,24.6,23.85,24.0,24.23,24783.0,101.0,600370.0,20094.0,81.08,0.75,0.0
2022-06-09,23.8,25.3,23.2,24.65,24.37,36725.0,179.0,895136.0,25822.0,70.31,2.1,0.85
2022-06-08,24.0,24.3,23.5,23.8,23.67,14661.0,107.0,346958.0,10163.0,69.32,0.8,-0.2
2022-06-07,25.35,25.35,23.75,24.0,24.05,51388.0,183.0,1235766.0,44150.0,85.91,1.6,-1.35
2022-06-06,23.55,26.1,23.55,24.8,25.08,44354.0,201.0,1112437.0,31842.0,71.79,2.55,1.25
2022-06-03,24.2,24.85,23.25,23.75,24.03,52259.0,166.0,1255881.0,42104.0,80.57,1.6,-0.45
2022-06-02,24.5,24.95,23.8,24.0,24.21,75667.0,176.0,1831579.0,65127.0,86.07,1.15,-0.5
2022-06-01,24.45,25.0,23.75,24.6,24.53,36608.0,166.0,897993.0,27095.0,74.01,1.25,0.15
2022-05-31,24.0,24.85,23.15,24.45,24.4,38282.0,123.0,934258.0,30005.0,78.38,1.7,0.45
2022-05-30,24.95,24.95,23.5,23.9,24.04,28816.0,134.0,692655.0,22796.0,79.11,1.45,-1.05
2022-05-27,23.9,24.55,23.4,24.45,24.26,27366.0,118.0,663916.0,18032.0,65.89,1.15,0.55
2022-05-26,23.0,23.75,22.3,23.65,22.95,96831.0,209.0,2222680.0,78695.0,81.27,1.45,0.65
2022-05-25,24.8,25.0,23.0,23.35,23.92,98635.0,430.0,2359472.0,72605.0,73.61,2.0,-1.45
2022-05-24,26.5,27.0,24.35,24.45,25.19,85113.0,333.0,2144289.0,64319.0,75.57,2.65,-2.05
2022-05-23,26.5,27.8,25.75,27.05,26.94,63923.0,196.0,1722167.0,47231.0,73.89,2.05,0.55
2022-05-20,25.95,26.9,25.95,26.1,26.36,32964.0,150.0,868865.0,22363.0,67.84,0.95,0.15
2022-05-19,25.55,26.5,25.5,25.85,25.9,32667.0,151.0,846197.0,25873.0,79.2,1.0,0.3
2022-05-18,25.4,27.4,25.4,26.55,26.58,80660.0,315.0,2143637.0,58624.0,72.68,2.0,1.15
2022-05-17,25.75,26.25,24.9,25.15,25.32,69128.0,183.0,1750270.0,44703.0,64.67,1.35,-0.6
2022-05-16,24.6,25.4,23.8,25.3,25.02,24197.0,133.0,605432.0,17046.0,70.45,1.6,0.7
2022-05-13,23.8,25.25,23.8,24.2,24.33,37355.0,203.0,908839.0,29190.0,78.14,1.45,0.4
2022-05-12,22.9,23.7,21.5,23.2,22.63,130601.0,287.0,2955494.0,101266.0,77.54,2.2,0.3
2022-05-11,24.4,24.7,22.5,23.35,23.66,111254.0,299.0,2631998.0,81878.0,73.6,2.2,-1.05
2022-05-10,25.0,26.25,24.0,24.25,25.01,109756.0,274.0,2744980.0,85706.0,78.09,2.25,-0.75
2022-05-09,26.3,26.9,25.0,25.25,25.45,144822.0,330.0,3685360.0,105911.0,73.13,1.9,-1.05
2022-05-06,27.9,27.9,26.0,26.85,26.85,71594.0,237.0,1922607.0,50649.0,70.74,1.9,-1.05
2022-05-05,28.95,28.95,27.2,28.0,28.39,39347.0,142.0,1117090.0,28990.0,73.68,1.75,-0.95
2022-05-04,29.85,29.85,28.25,28.4,28.9,32933.0,155.0,951657.0,25771.0,78.25,1.6,-1.45
2022-05-02,29.0,29.85,28.65,29.35,29.47,27807.0,131.0,819467.0,20144.0,72.44,1.2,0.35
2022-04-29,29.25,30.0,29.05,29.35,29.52,30879.0,181.0,911515.0,19770.0,64.02,0.95,0.1
2022-04-28,30.4,30.4,29.05,29.4,29.51,60803.0,192.0,1794105.0,43368.0,71.33,1.35,-1.0
2022-04-27,31.0,31.0,29.0,29.4,29.72,89222.0,269.0,2652036.0,77034.0,86.34,2.0,-1.6
2022-04-26,30.9,31.1,30.1,30.55,30.86,60781.0,173.0,1875517.0,49812.0,81.95,1.0,-0.35
2022-04-25,30.0,31.75,29.5,30.0,30.53,166690.0,410.0,5088215.0,133026.0,79.8,2.25,0.0
2022-04-22,31.4,31.9,30.0,30.7,30.76,84480.0,286.0,2598793.0,73639.0,87.17,1.9,-0.7
2022-04-21,32.0,32.0,31.05,31.55,31.62,33519.0,147.0,1059842.0,27419.0,81.8,0.95,-0.45
2022-04-20,31.45,32.0,31.25,31.75,31.79,50406.0,188.0,1602368.0,43475.0,86.25,0.75,0.3
2022-04-19,33.5,33.5,30.2,31.15,31.84,188769.0,431.0,6011092.0,171079.0,90.63,3.3,-2.35
2022-04-18,34.8,34.8,32.75,32.95,33.5,83805.0,310.0,2807439.0,71297.0,85.07,2.05,-1.85
2022-04-13,35.5,35.5,33.5,34.8,34.32,111203.0,393.0,3816264.0,86087.0,77.41,2.0,-0.7
2022-04-12,32.7,34.85,31.45,34.7,34.16,358646.0,783.0,12250921.0,279288.0,77.87,3.4,2.0
2022-04-11,32.2,33.5,30.0,31.7,31.48,161101.0,461.0,5071056.0,121295.0,75.29,3.5,-0.5
2022-04-08,32.5,33.4,32.5,32.85,33.03,31080.0,150.0,1026517.0,25505.0,82.06,0.9,0.35
2022-04-07,33.0,33.6,32.55,32.75,33.02,52886.0,201.0,1746485.0,41017.0,77.56,1.05,-0.25
2022-04-06,33.0,33.95,32.0,32.8,32.61,145410.0,344.0,4742544.0,105452.0,72.52,1.95,-0.2
2022-04-05,34.5,34.5,32.9,33.4,33.47,70673.0,236.0,2365289.0,60097.0,85.04,1.6,-1.1
2022-04-04,33.5,34.3,32.05,33.45,33.64,117770.0,356.0,3961450.0,93702.0,79.56,2.25,-0.05
2022-04-01,33.2,33.5,31.9,32.7,32.43,88918.0,294.0,2883698.0,66638.0,74.94,1.6,-0.5
2022-03-31,34.9,34.9,33.2,33.55,33.67,92426.0,210.0,3112434.0,87030.0,94.16,1.7,-1.35
2022-03-30,34.3,35.1,33.55,34.9,34.72,105181.0,246.0,3652054.0,91395.0,86.89,1.55,0.6
2022-03-29,36.0,36.5,34.1,34.3,35.42,137942.0,375.0,4885354.0,131253.0,95.15,2.4,-1.7
2022-03-28,34.95,36.0,33.65,35.4,35.12,288098.0,434.0,10119157.0,288098.0,100.0,2.35,0.45
2022-03-25,32.5,35.05,32.5,34.95,34.66,228557.0,447.0,7922914.0,228557.0,100.0,2.55,2.45
2022-03-24,33.8,35.0,32.2,33.65,33.31,112475.0,398.0,3745993.0,112475.0,100.0,2.8,-0.15
2022-03-23,34.35,34.35,31.25,33.85,33.69,258588.0,710.0,8712921.0,258588.0,100.0,3.1,-0.5
2022-03-22,32.75,32.75,32.5,32.75,32.75,252483.0,374.0,8268001.0,252483.0,100.0,0.25,0.0
2022-03-21,29.75,31.2,29.75,31.2,31.16,143366.0,276.0,4466879.0,143366.0,100.0,1.45,1.45
2022-03-17,29.5,30.15,28.75,29.75,29.8,140118.0,392.0,4175911.0,140118.0,100.0,1.4,0.25
2022-03-16,27.9,28.75,27.0,28.75,28.33,69142.0,171.0,1958924.0,69142.0,100.0,1.75,0.85
2022-03-15,27.65,28.5,26.65,27.4,27.4,35031.0,166.0,959794.0,35031.0,100.0,1.85,-0.25
2022-03-14,28.5,29.5,27.5,28.0,28.22,49266.0,191.0,1390199.0,49266.0,100.0,2.0,-0.5
2022-03-11,29.0,29.4,27.6,28.25,28.69,28509.0,154.0,817946.0,28509.0,100.0,1.8,-0.75
2022-03-10,27.95,28.85,27.55,28.5,28.09,37350.0,152.0,1049325.0,37350.0,100.0,1.3,0.55
2022-03-09,26.5,27.55,26.0,27.55,26.89,70963.0,209.0,1907906.0,70963.0,100.0,1.55,1.05
2022-03-08,25.9,26.8,25.25,26.25,26.06,47476.0,188.0,1237299.0,47476.0,100.0,1.55,0.35
2022-03-07,25.75,28.0,25.7,25.85,26.09,81891.0,293.0,2136373.0,81891.0,100.0,2.3,0.1
2022-03-04,27.05,28.5,26.65,27.05,27.54,71914.0,198.0,1980695.0,71914.0,100.0,1.85,0.0
2022-03-03,29.45,29.45,27.75,27.9,28.19,28576.0,138.0,805541.0,28576.0,100.0,1.7,-1.55
2022-03-02,27.25,29.2,27.25,29.05,28.8,81505.0,204.0,2347546.0,81505.0,100.0,1.95,1.8
2022-02-28,27.8,28.4,26.25,28.25,27.61,37900.0,140.0,1046277.0,37900.0,100.0,2.15,0.45
2022-02-25,27.9,28.9,27.0,27.3,27.87,108963.0,211.0,3036411.0,108963.0,100.0,1.9,-0.6
